"age","net","gun","sex","year","previous","nruns"
50,101.3,104.1,"F",2003,3,5
51,91.73,93.32,"F",2004,4,5
26,103.7,110.2,"F",2004,0,3
27,88.9,93.93,"F",2005,1,3
29,NA,101.4,"F",2007,2,3
30,110.7,112.4,"F",2005,0,3
31,108.5,114.6,"F",2006,1,3
32,NA,81.17,"F",2007,2,3
43,NA,77.43,"F",1999,0,6
44,71.67,72.72,"F",2000,1,6
46,77.05,78.95,"F",2002,2,6
47,74.33,75.7,"F",2003,3,6
48,77.1,78.63,"F",2004,4,6
50,75.85,76.35,"F",2006,5,6
33,NA,106.8,"F",1999,0,3
34,105.9,108.1,"F",2000,1,3
35,105.5,109.4,"F",2001,2,3
26,98.42,102.2,"F",2000,0,5
27,100.8,106.6,"F",2001,1,5
28,114.4,120,"F",2002,2,5
29,118.5,125.3,"F",2003,3,5
30,113.3,118.6,"F",2004,4,5
34,95.5,98.83,"F",2001,0,4
35,105.5,110.4,"F",2002,1,4
37,114,117.6,"F",2004,2,4
39,116.3,124.8,"F",2006,3,4
32,86.57,90.5,"F",2004,0,3
33,75.98,76.47,"F",2005,1,3
36,NA,76.3,"F",2008,2,3
27,90.78,94.58,"F",2002,0,3
28,95.48,100.3,"F",2003,1,3
30,92.48,94.7,"F",2005,2,3
38,79.82,80.3,"F",2003,0,3
42,NA,80.25,"F",2007,1,3
43,NA,80.43,"F",2008,2,3
33,87.97,89.6,"F",2000,0,4
35,88.13,89.27,"F",2002,1,4
36,85.7,87.05,"F",2003,2,4
37,85.02,85.47,"F",2004,3,4
25,73.93,74.28,"M",2003,0,3
26,66.9,67.25,"M",2004,1,3
27,71.15,71.45,"M",2005,2,3
31,82.4,84.9,"M",2000,0,5
32,76.82,87.98,"M",2001,1,5
33,74.8,75.42,"M",2002,2,5
35,67.27,67.82,"M",2004,3,5
36,64.83,65.02,"M",2005,4,5
51,NA,91,"F",1999,0,3
53,88.4,88.9,"F",2001,1,3
54,91.42,92.32,"F",2002,2,3
23,96.73,102,"F",2004,0,5
24,90.78,92.95,"F",2005,1,5
25,97.88,104.2,"F",2006,2,5
26,NA,94.85,"F",2007,3,5
27,NA,94.1,"F",2008,4,5
26,99.68,105.9,"F",2002,0,3
30,106.4,116.2,"F",2006,1,3
31,NA,96.77,"F",2007,2,3
45,97.15,99.78,"F",2001,0,3
48,94.05,95.68,"F",2004,1,3
51,NA,99.35,"F",2007,2,3
49,89.83,96.17,"F",2005,0,4
50,88.93,89.58,"F",2006,1,4
51,NA,90.62,"F",2007,2,4
52,NA,86.32,"F",2008,3,4
31,NA,107.5,"F",1999,0,3
33,104.6,109.3,"F",2001,1,3
40,NA,105.3,"F",2008,2,3
41,94.22,99.5,"F",2002,0,3
46,NA,96.47,"F",2007,1,3
47,NA,103.3,"F",2008,2,3
32,95.43,99.57,"F",2001,0,4
33,86.35,89.1,"F",2002,1,4
34,93.77,99.65,"F",2003,2,4
35,95.35,97.27,"F",2004,3,4
28,101.7,107,"F",2002,0,3
29,97.05,101,"F",2003,1,3
32,92.97,99.38,"F",2006,2,3
25,96.63,100.2,"F",2001,0,3
26,103.9,109.5,"F",2002,1,3
29,105.4,113.4,"F",2005,2,3
23,78.97,79.97,"F",2003,0,3
24,76.38,76.85,"F",2004,1,3
25,82.85,88.52,"F",2005,2,3
28,106.3,109.4,"F",2003,0,3
29,98.25,101.6,"F",2004,1,3
30,108.2,110.1,"F",2005,2,3
39,98.48,103,"F",2004,0,3
40,101.2,105.9,"F",2005,1,3
41,100.8,102.8,"F",2006,2,3
35,NA,68.05,"M",1999,0,4
38,73.03,73.47,"M",2002,1,4
40,78.75,80.58,"M",2004,2,4
41,77.98,77.98,"M",2005,3,4
37,NA,91.23,"M",1999,0,9
38,91.12,91.73,"M",2000,1,9
39,92.82,95.67,"M",2001,2,9
40,94.17,95.92,"M",2002,3,9
41,91.03,92.82,"M",2003,4,9
42,100.6,101.3,"M",2004,5,9
43,99.12,99.65,"M",2005,6,9
44,104.9,113.4,"M",2006,7,9
45,NA,105.3,"M",2007,8,9
31,NA,76.58,"M",1999,0,3
32,76.23,77.25,"M",2000,1,3
33,71.08,72.23,"M",2001,2,3
36,76.5,77.47,"M",2000,0,3
37,76.33,78.43,"M",2001,1,3
39,76.22,76.67,"M",2003,2,3
27,85.6,89.68,"M",2000,0,5
30,86.67,91.77,"M",2003,1,5
32,88.37,93.53,"M",2005,2,5
34,NA,88.23,"M",2007,3,5
35,NA,97.17,"M",2008,4,5
40,NA,85.07,"M",1999,0,4
41,87,89.25,"M",2000,1,4
45,91.4,94.92,"M",2004,2,4
47,86.6,92.27,"M",2006,3,4
40,NA,70.25,"M",1999,0,5
41,70.93,71.72,"M",2000,1,5
42,71.68,72.65,"M",2001,2,5
43,72.83,76.2,"M",2002,3,5
44,78.8,84.7,"M",2003,4,5
13,NA,82.68,"M",1999,0,4
14,77.55,78.3,"M",2000,1,4
15,74.95,75.48,"M",2001,2,4
18,69.35,70.9,"M",2004,3,4
41,84.28,85.53,"M",2000,0,5
42,82.38,83.8,"M",2001,1,5
45,90.73,93.58,"M",2004,2,5
46,92.72,96.12,"M",2005,3,5
48,NA,93.1,"M",2007,4,5
41,87.47,88.3,"M",2001,0,4
42,88.07,90,"M",2002,1,4
43,83.58,84,"M",2003,2,4
48,NA,96.93,"M",2008,3,4
39,63.47,63.53,"M",2003,0,3
40,63.48,63.57,"M",2004,1,3
41,69.05,69.05,"M",2005,2,3
22,79.87,84.33,"M",2004,0,4
23,78.23,81.12,"M",2005,1,4
24,74.12,74.63,"M",2006,2,4
25,NA,76.93,"M",2007,3,4
28,68.47,68.87,"M",2003,0,3
29,69.87,70.47,"M",2004,1,3
30,69,69.38,"M",2005,2,3
42,84.23,89.8,"M",2003,0,3
43,85,90.92,"M",2004,1,3
45,86.07,91.7,"M",2006,2,3
42,NA,73.85,"M",1999,0,5
43,69.62,69.77,"M",2000,1,5
44,69.15,69.52,"M",2001,2,5
47,76.58,76.92,"M",2004,3,5
49,83.17,83.73,"M",2006,4,5
32,85.2,90.18,"M",2005,0,4
33,81.8,88.32,"M",2006,1,4
34,NA,94.38,"M",2007,2,4
35,NA,85.08,"M",2008,3,4
42,68.8,71.2,"M",2000,0,4
46,64.62,64.83,"M",2004,1,4
47,74.38,74.6,"M",2005,2,4
49,NA,66.33,"M",2007,3,4
36,NA,75.87,"M",1999,0,6
37,80.57,98.28,"M",2000,1,6
38,83.65,93.52,"M",2001,2,6
39,78.38,79.08,"M",2002,3,6
40,79.18,79.78,"M",2003,4,6
42,82.32,82.32,"M",2005,5,6
39,97.23,101.5,"M",2004,0,3
40,91.85,91.85,"M",2005,1,3
41,88.32,90.17,"M",2006,2,3
33,89.53,91,"M",2002,0,5
34,90.52,92.02,"M",2003,1,5
35,87.37,89.48,"M",2004,2,5
36,84.48,85.35,"M",2005,3,5
38,NA,84.58,"M",2007,4,5
36,NA,91.33,"M",1999,0,5
37,85.05,87.18,"M",2000,1,5
39,88.62,92.35,"M",2002,2,5
40,87.23,90.15,"M",2003,3,5
41,91.65,95.32,"M",2004,4,5
24,92.27,98.08,"M",2004,0,4
25,72.38,76.95,"M",2005,1,4
26,68.9,73.43,"M",2006,2,4
27,NA,64.43,"M",2007,3,4
29,68.3,71.82,"M",2001,0,3
31,59.6,59.9,"M",2003,1,3
35,NA,60.43,"M",2007,2,3
30,93.9,97.62,"M",2002,0,3
31,93.22,97.33,"M",2003,1,3
32,98.62,105.2,"M",2004,2,3
34,NA,59.13,"M",1999,0,5
35,61.07,61.22,"M",2000,1,5
36,61.78,61.9,"M",2001,2,5
42,NA,67.18,"M",2007,3,5
43,NA,67.98,"M",2008,4,5
25,77.67,79.87,"M",2006,0,3
26,NA,76.13,"M",2007,1,3
27,NA,74.7,"M",2008,2,3
39,94.7,97.27,"M",2004,0,5
40,97.62,99.63,"M",2005,1,5
41,97.87,107.7,"M",2006,2,5
42,NA,87.13,"M",2007,3,5
43,NA,91.83,"M",2008,4,5
31,96.13,100.8,"M",2001,0,3
33,97.75,102.6,"M",2003,1,3
34,93.45,99.08,"M",2004,2,3
35,NA,52.42,"M",1999,0,8
38,57.42,57.47,"M",2002,1,8
39,55.93,55.98,"M",2003,2,8
40,57.12,57.17,"M",2004,3,8
41,59.48,59.53,"M",2005,4,8
42,59.62,59.77,"M",2006,5,8
43,NA,58.25,"M",2007,6,8
44,NA,59.55,"M",2008,7,8
28,69.63,73.32,"M",2004,0,3
30,69.72,73.37,"M",2006,1,3
31,NA,73.68,"M",2007,2,3
35,97.08,99.37,"M",2005,0,3
37,NA,88.87,"M",2007,1,3
38,NA,90.22,"M",2008,2,3
24,92.82,95.18,"M",2003,0,3
28,NA,85.65,"M",2007,1,3
29,NA,87.15,"M",2008,2,3
52,82.67,85.6,"M",2001,0,7
53,80.03,80.67,"M",2002,1,7
54,88.12,94.8,"M",2003,2,7
55,80.93,84.4,"M",2004,3,7
56,88.1,89.58,"M",2005,4,7
58,NA,91.78,"M",2007,5,7
59,NA,83.72,"M",2008,6,7
41,124.4,131.6,"M",2005,0,3
42,90.37,94.4,"M",2006,1,3
43,NA,93.47,"M",2007,2,3
26,71.2,72.98,"M",2004,0,3
27,74.75,76.62,"M",2005,1,3
27,88.75,95.05,"M",2005,2,3
22,95.15,98.82,"M",2000,0,5
23,87.22,93.97,"M",2001,1,5
27,78.22,79.7,"M",2005,2,5
28,80.7,84.8,"M",2006,3,5
29,NA,77.32,"M",2007,4,5
24,77.1,81.82,"M",2002,0,3
25,67.85,69.68,"M",2003,1,3
28,74.32,76.6,"M",2006,2,3
25,73.8,79.32,"M",2005,0,3
27,NA,72.45,"M",2007,1,3
28,NA,86.97,"M",2008,2,3
43,NA,88.7,"M",1999,0,8
45,84.8,86.75,"M",2001,1,8
46,82.6,84.57,"M",2002,2,8
47,79.8,80.43,"M",2003,3,8
48,80.98,81.93,"M",2004,4,8
49,82.63,82.98,"M",2005,5,8
50,86.23,90.53,"M",2006,6,8
51,NA,87.25,"M",2007,7,8
37,79.45,82.07,"M",2006,0,3
38,NA,78.97,"M",2007,1,3
39,NA,79.63,"M",2008,2,3
30,106.4,109.8,"M",2002,0,3
32,103.1,105.5,"M",2004,1,3
33,100.7,101.4,"M",2005,2,3
35,78.22,80.08,"M",2000,0,3
36,81.13,82.2,"M",2001,1,3
43,NA,90.82,"M",2008,2,3
29,NA,85.62,"M",1999,0,3
30,83.58,84.6,"M",2000,1,3
31,77.98,78.95,"M",2001,2,3
39,85.57,89.78,"M",2002,0,5
40,95.55,97.13,"M",2003,1,5
42,145.8,153.8,"M",2005,2,5
44,NA,99.55,"M",2007,3,5
45,NA,87.98,"M",2008,4,5
39,NA,67.23,"M",1999,0,6
40,72.18,72.63,"M",2000,1,6
41,73,73.38,"M",2001,2,6
42,78.83,79.97,"M",2002,3,6
44,76.28,76.88,"M",2004,4,6
47,NA,83.97,"M",2007,5,6
40,NA,103.5,"F",1999,0,3
41,107.3,112,"F",2000,1,3
42,108.3,114.1,"F",2001,2,3
25,98.7,100.5,"F",2003,0,4
26,92,99.05,"F",2004,1,4
29,NA,95.07,"F",2007,2,4
30,NA,90.05,"F",2008,3,4
27,87.92,90.87,"F",2002,0,3
28,89.8,91.12,"F",2003,1,3
29,106.1,113.3,"F",2004,2,3
29,NA,99.68,"F",1999,0,9
30,93.37,95.53,"F",2000,1,9
31,99.27,101.7,"F",2001,2,9
32,90.47,91.7,"F",2002,3,9
33,91.93,94.52,"F",2003,4,9
34,102.5,105.2,"F",2004,5,9
35,102.1,109.4,"F",2005,6,9
36,93.25,96.53,"F",2006,7,9
37,NA,92.82,"F",2007,8,9
55,NA,111,"F",1999,0,5
57,133.9,133.9,"F",2001,1,5
60,119.3,123.1,"F",2004,2,5
61,124.8,130.6,"F",2005,3,5
62,130.3,136.2,"F",2006,4,5
33,117.8,118.9,"F",2001,0,3
34,118.4,121.8,"F",2002,1,3
35,125.6,130.9,"F",2003,2,3
33,82.2,85.77,"F",2004,0,5
34,74.2,75.13,"F",2005,1,5
35,75.78,79.17,"F",2006,2,5
36,NA,76.78,"F",2007,3,5
37,NA,76.07,"F",2008,4,5
30,113.2,116.6,"F",2001,0,3
32,110.6,114.8,"F",2003,1,3
35,111.5,119.1,"F",2006,2,3
34,95.48,98.82,"F",2001,0,4
35,105.4,110.4,"F",2002,1,4
37,113.9,117.6,"F",2004,2,4
39,119,127.5,"F",2006,3,4
24,120.4,125.4,"F",2003,0,3
25,103.2,110.5,"F",2004,1,3
26,110.7,116.8,"F",2005,2,3
24,87.13,92.08,"F",2006,0,3
25,NA,94.23,"F",2007,1,3
26,NA,93.85,"F",2008,2,3
25,93.28,98.85,"F",2004,0,4
26,100.1,106.1,"F",2005,1,4
27,91.62,94.78,"F",2006,2,4
28,NA,90.88,"F",2007,3,4
36,NA,79.75,"F",1999,0,4
37,79.2,80.53,"F",2000,1,4
39,88.9,89.57,"F",2002,2,4
40,84.1,87.35,"F",2003,3,4
32,91.92,95.13,"F",2004,0,4
34,92.47,93.97,"F",2006,1,4
35,NA,99.15,"F",2007,2,4
36,NA,101.5,"F",2008,3,4
32,81.82,86.87,"M",2006,0,3
33,NA,71.33,"M",2007,1,3
34,NA,73.43,"M",2008,2,3
34,106,109.8,"M",2003,0,3
36,82.17,84.13,"M",2005,1,3
38,NA,83.73,"M",2007,2,3
47,118.6,125.6,"M",2006,0,3
48,NA,105.8,"M",2007,1,3
49,NA,107,"M",2008,2,3
31,NA,88.92,"F",1999,0,7
32,93.9,95.9,"F",2000,1,7
33,103.3,106,"F",2001,2,7
35,97.47,103.3,"F",2003,3,7
36,96.18,103.3,"F",2004,4,7
39,NA,92.92,"F",2007,5,7
40,NA,97.7,"F",2008,6,7
35,81.02,82.35,"F",2002,0,3
36,86.75,86.75,"F",2003,1,3
37,83.4,89.12,"F",2004,2,3
32,83.82,87.12,"F",2001,0,3
33,94.18,95.8,"F",2002,1,3
34,101.2,103.7,"F",2003,2,3
26,92.37,93.1,"F",2000,0,3
30,89.73,90.3,"F",2004,1,3
31,86.93,92.05,"F",2005,2,3
44,87.35,92.13,"F",2004,0,3
45,89.38,95.15,"F",2005,1,3
47,NA,86.2,"F",2007,2,3
31,113.6,123.2,"F",2006,0,3
32,NA,146.5,"F",2007,1,3
33,NA,108.7,"F",2008,2,3
37,99.13,106,"F",2006,0,3
38,NA,95.93,"F",2007,1,3
39,NA,97.25,"F",2008,2,3
39,104.5,111.8,"F",2004,0,3
41,118.2,122.7,"F",2006,1,3
42,NA,119.4,"F",2007,2,3
31,89.48,95.18,"F",2002,0,4
34,86.28,89.63,"F",2005,1,4
35,95.87,104,"F",2006,2,4
36,NA,103.4,"F",2007,3,4
37,NA,88.75,"F",1999,0,3
40,86.5,88.23,"F",2002,1,3
41,96.88,101.6,"F",2003,2,3
39,95.87,97.25,"F",2000,0,3
41,89.53,92.93,"F",2002,1,3
42,96.62,99.75,"F",2003,2,3
37,112.1,117.2,"F",2003,0,3
39,104.8,112.4,"F",2005,1,3
41,NA,115.1,"F",2007,2,3
26,91.17,93.13,"F",2001,0,3
27,102.8,108.6,"F",2002,1,3
30,86.07,91.9,"F",2005,2,3
30,89.9,93.9,"F",2000,0,4
31,109.4,113.5,"F",2001,1,4
35,110.1,115.9,"F",2005,2,4
36,78.53,80.58,"F",2006,3,4
28,61.22,61.27,"F",2002,0,4
30,61.63,61.77,"F",2004,1,4
31,62.65,62.73,"F",2005,2,4
33,NA,67.87,"F",2007,3,4
44,110,114.5,"F",2000,0,4
45,116,116,"F",2001,1,4
49,120.3,125.6,"F",2005,2,4
50,123.4,123.4,"F",2006,3,4
36,74.9,76.32,"F",2000,0,9
37,76.73,78.33,"F",2001,1,9
38,73.63,74.42,"F",2002,2,9
39,72.93,73.47,"F",2003,3,9
40,71.58,72.05,"F",2004,4,9
41,74.67,75.33,"F",2005,5,9
42,76.23,76.42,"F",2006,6,9
43,NA,76.27,"F",2007,7,9
44,NA,79.53,"F",2008,8,9
46,NA,97.02,"F",1999,0,8
47,92.83,95.82,"F",2000,1,8
48,93.35,97.78,"F",2001,2,8
49,91.68,97.2,"F",2002,3,8
51,95.75,100.9,"F",2004,4,8
52,100.3,104.4,"F",2005,5,8
54,NA,99.05,"F",2007,6,8
55,NA,94.08,"F",2008,7,8
48,96.1,101,"F",2001,0,3
49,90.9,94.13,"F",2002,1,3
50,99.25,103,"F",2003,2,3
28,89.97,96.08,"F",2002,0,3
29,87.93,93.63,"F",2003,1,3
30,95.87,99.43,"F",2004,2,3
65,94.15,96,"F",2002,0,3
66,90.97,92.67,"F",2003,1,3
67,100.2,100.4,"F",2004,2,3
36,80.6,83.17,"F",2000,0,3
38,82.47,83.73,"F",2002,1,3
39,88.7,92.3,"F",2003,2,3
22,91.77,96.82,"F",2005,0,3
24,NA,86.88,"F",2007,1,3
25,NA,98.97,"F",2008,2,3
25,94.07,100.7,"F",2005,0,3
26,90.43,98.25,"F",2006,1,3
27,NA,87.05,"F",2007,2,3
23,90.57,94.97,"F",2005,0,3
24,86.68,91.32,"F",2006,1,3
25,NA,85.52,"F",2007,2,3
28,85.22,89.05,"F",2001,0,3
29,80.38,82.28,"F",2002,1,3
30,86.48,87.85,"F",2003,2,3
27,109.2,117.7,"F",2006,0,3
28,NA,109.6,"F",2007,1,3
29,NA,113.2,"F",2008,2,3
23,97.05,106.4,"F",2006,0,3
24,NA,110.6,"F",2007,1,3
25,NA,97.72,"F",2008,2,3
25,80.2,81.27,"F",2006,0,3
26,NA,80.27,"F",2007,1,3
27,NA,80.75,"F",2008,2,3
30,NA,95.57,"F",1999,0,4
31,90.77,92.43,"F",2000,1,4
32,104,106.4,"F",2001,2,4
33,105.4,109,"F",2002,3,4
24,80.32,82.38,"F",2003,0,3
25,79.07,79.77,"F",2004,1,3
28,NA,79.73,"F",2007,2,3
45,NA,102.2,"F",1999,0,3
46,97.13,98.52,"F",2000,1,3
47,87.18,90.95,"F",2001,2,3
25,116.9,120.4,"F",2002,0,3
30,NA,105.2,"F",2007,1,3
31,NA,109.2,"F",2008,2,3
53,92.57,97.85,"F",2003,0,6
54,90.83,95.78,"F",2004,1,6
55,87.85,91.37,"F",2005,2,6
56,89.98,94.55,"F",2006,3,6
57,NA,91.92,"F",2007,4,6
58,NA,93.3,"F",2008,5,6
46,93.05,95.83,"F",2000,0,3
47,92.52,93.58,"F",2001,1,3
48,96.73,100.4,"F",2002,2,3
26,93.45,95.65,"F",2002,0,4
27,93.25,95.1,"F",2003,1,4
28,114.6,119.3,"F",2004,2,4
29,104.7,107.9,"F",2005,3,4
29,96.77,98.85,"F",2000,0,4
30,93.22,93.87,"F",2001,1,4
36,NA,90.55,"F",2007,2,4
37,NA,89.78,"F",2008,3,4
40,82.52,88.28,"F",2002,0,3
41,79.92,85.37,"F",2003,1,3
43,84.68,90.92,"F",2005,2,3
47,NA,101,"F",1999,0,3
50,100.5,102.3,"F",2002,1,3
52,108.1,115.8,"F",2004,2,3
35,107.3,110.9,"F",2000,0,4
36,98.27,103.2,"F",2001,1,4
38,99.12,103.5,"F",2003,2,4
40,102.4,107.7,"F",2005,3,4
30,78.48,78.92,"F",2002,0,3
32,85.65,89.95,"F",2004,1,3
33,86.98,91.18,"F",2005,2,3
24,NA,102.2,"F",1999,0,3
25,100.2,104.2,"F",2000,1,3
26,99.07,101.2,"F",2001,2,3
31,NA,97.75,"F",1999,0,4
34,98.9,104.9,"F",2002,1,4
39,NA,106.7,"F",2007,2,4
40,NA,111.6,"F",2008,3,4
32,NA,94.52,"F",1999,0,7
33,89.43,93.03,"F",2000,1,7
34,91.47,94.5,"F",2001,2,7
35,86.92,90.63,"F",2002,3,7
36,89.62,92.93,"F",2003,4,7
37,95.63,98.62,"F",2004,5,7
38,100.2,102.9,"F",2005,6,7
24,128.2,135.2,"F",2005,0,4
25,128.7,134.4,"F",2006,1,4
26,NA,113,"F",2007,2,4
27,NA,111.4,"F",2008,3,4
30,90.6,92.6,"F",2000,0,4
31,103.7,106.8,"F",2001,1,4
32,98.53,101.1,"F",2002,2,4
34,99.27,105.1,"F",2004,3,4
40,105.2,109.4,"F",2002,0,3
41,104.8,108.9,"F",2003,1,3
43,103.3,105.8,"F",2005,2,3
35,NA,79.63,"F",1999,0,4
36,79.77,80.47,"F",2000,1,4
37,81.57,87.32,"F",2001,2,4
39,96.6,98.73,"F",2003,3,4
47,110.8,114.8,"F",2000,0,4
48,108.3,110.2,"F",2001,1,4
49,105.1,110.2,"F",2002,2,4
50,117.5,123.4,"F",2003,3,4
39,81.93,83.12,"F",2002,0,4
40,79.02,85.32,"F",2003,1,4
41,78.97,80.6,"F",2004,2,4
42,80.3,85.63,"F",2005,3,4
48,103.2,107.4,"F",2002,0,3
49,100.8,102.5,"F",2003,1,3
53,NA,105.9,"F",2007,2,3
39,99.28,107.6,"F",2005,0,3
41,NA,102.8,"F",2007,1,3
42,NA,89.72,"F",2008,2,3
37,104.4,107.7,"F",2000,0,3
38,104.9,109.2,"F",2001,1,3
45,NA,97,"F",2008,2,3
31,90.32,94.75,"F",2002,0,6
32,88.83,95.42,"F",2003,1,6
33,90.47,93.83,"F",2004,2,6
34,88.92,96.28,"F",2005,3,6
36,NA,85.17,"F",2007,4,6
37,NA,93.67,"F",2008,5,6
30,82.42,87.45,"F",2006,0,3
31,NA,82,"F",2007,1,3
32,NA,83.77,"F",2008,2,3
60,107.8,115.4,"F",2005,0,3
61,112.2,113.8,"F",2006,1,3
63,NA,112.5,"F",2008,2,3
23,75.2,76.5,"F",2003,0,3
24,70.37,71.33,"F",2004,1,3
26,71.02,71.15,"F",2006,2,3
40,NA,54.47,"M",1999,0,3
41,56.48,56.52,"M",2000,1,3
42,56.17,56.18,"M",2001,2,3
26,NA,54.92,"M",1999,0,3
27,57.33,57.42,"M",2000,1,3
29,56.53,56.6,"M",2002,2,3
42,86.42,92.32,"M",2002,0,4
43,87.57,88.97,"M",2003,1,4
44,102.2,103.2,"M",2004,2,4
45,97.55,99.95,"M",2005,3,4
50,61.93,62.07,"M",2003,0,3
54,NA,69.45,"M",2007,1,3
55,NA,72.38,"M",2008,2,3
23,55.25,55.33,"M",2002,0,5
24,54.45,54.47,"M",2003,1,5
25,55.15,55.18,"M",2004,2,5
27,58.08,58.1,"M",2006,3,5
28,NA,55.97,"M",2007,4,5
41,NA,78.33,"M",1999,0,9
42,81.9,82.48,"M",2000,1,9
43,82.53,83.47,"M",2001,2,9
44,85.3,87.17,"M",2002,3,9
45,79.43,80.3,"M",2003,4,9
46,84.78,85.88,"M",2004,5,9
47,88.98,89.37,"M",2005,6,9
48,95.75,96.12,"M",2006,7,9
49,NA,98.32,"M",2007,8,9
38,NA,82.32,"M",1999,0,4
39,88.1,90.18,"M",2000,1,4
41,88.8,92.13,"M",2002,2,4
42,84.72,86.45,"M",2003,3,4
28,124.8,128.6,"M",2002,0,3
30,106.3,109.1,"M",2004,1,3
31,104.1,106.9,"M",2005,2,3
47,NA,83.15,"M",1999,0,3
48,88.18,89.43,"M",2000,1,3
49,82.72,84.45,"M",2001,2,3
39,91.68,97.92,"M",2002,0,4
40,83.75,89.5,"M",2003,1,4
42,88.05,96.18,"M",2005,2,4
44,NA,86.65,"M",2007,3,4
49,75.67,76.43,"M",2002,0,5
49,75.63,76.43,"M",2002,1,5
50,75.87,78.1,"M",2003,2,5
52,76.32,76.62,"M",2005,3,5
53,75.73,78.78,"M",2006,4,5
39,84.83,87.27,"M",2000,0,4
40,86.27,88.53,"M",2001,1,4
42,80.4,80.95,"M",2003,2,4
43,92.28,94.18,"M",2004,3,4
40,111.6,117.8,"M",2004,0,3
41,97.43,101.1,"M",2005,1,3
44,NA,104.1,"M",2008,2,3
34,113.3,115.7,"M",2002,0,3
35,117.9,124.8,"M",2003,1,3
36,133.4,140.7,"M",2004,2,3
35,NA,87.1,"M",1999,0,5
37,94.73,97.37,"M",2001,1,5
38,92.08,96.37,"M",2002,2,5
39,92.88,97.42,"M",2003,3,5
40,101.4,105.7,"M",2004,4,5
61,69.05,69.13,"M",2000,0,4
62,70.17,70.27,"M",2001,1,4
63,72.07,72.17,"M",2002,2,4
65,74.38,74.65,"M",2004,3,4
40,95.57,101.7,"M",2004,0,3
41,98.9,98.9,"M",2005,1,3
44,NA,87.22,"M",2008,2,3
47,NA,85.57,"M",1999,0,4
52,75.33,76.05,"M",2004,1,4
55,NA,77.67,"M",2007,2,4
56,NA,71.9,"M",2008,3,4
46,NA,109.4,"M",1999,0,5
47,96.27,96.93,"M",2000,1,5
48,94.38,95.82,"M",2001,2,5
49,106.4,111.6,"M",2002,3,5
54,NA,93.22,"M",2007,4,5
15,94.6,99.4,"M",2006,0,3
16,NA,87.97,"M",2007,1,3
17,NA,91.63,"M",2008,2,3
47,81.28,88.75,"M",2006,0,3
48,NA,76.45,"M",2007,1,3
49,NA,76.4,"M",2008,2,3
46,NA,79.12,"M",1999,0,5
47,82.5,83.08,"M",2000,1,5
48,82.63,82.95,"M",2001,2,5
49,88.72,91.73,"M",2002,3,5
50,96.18,97.33,"M",2003,4,5
30,89.2,92.12,"M",2003,0,3
32,87.92,89.17,"M",2005,1,3
35,NA,87.57,"M",2008,2,3
34,92.38,96.28,"M",2001,0,3
35,84.47,85.62,"M",2002,1,3
36,79.75,80.93,"M",2003,2,3
35,76.05,78.75,"M",2006,0,3
36,NA,88.83,"M",2007,1,3
37,NA,86.82,"M",2008,2,3
30,86.05,92.95,"M",2004,0,4
31,85.4,85.4,"M",2005,1,4
32,91.43,99.68,"M",2006,2,4
33,NA,84.85,"M",2007,3,4
44,NA,62.12,"M",1999,0,5
45,63.17,63.25,"M",2000,1,5
46,63.55,63.65,"M",2001,2,5
47,64.52,64.52,"M",2002,3,5
48,64.7,64.87,"M",2003,4,5
61,NA,70.53,"M",1999,0,7
62,70.9,71.08,"M",2000,1,7
63,69.85,70.05,"M",2001,2,7
64,71.65,71.82,"M",2002,3,7
65,71.83,71.98,"M",2003,4,7
66,74.28,74.38,"M",2004,5,7
67,79.25,79.32,"M",2005,6,7
59,86.58,87.77,"M",2000,0,6
60,89.88,90.52,"M",2001,1,6
61,95.38,96.45,"M",2002,2,6
62,90.55,93.35,"M",2003,3,6
64,95.68,96.45,"M",2005,4,6
65,99.63,103,"M",2006,5,6
35,NA,85.18,"M",1999,0,4
36,76.43,76.82,"M",2000,1,4
37,75.47,76.05,"M",2001,2,4
41,82.12,83.35,"M",2005,3,4
56,NA,76.98,"M",1999,0,5
57,80.33,81,"M",2000,1,5
59,81.9,82.28,"M",2002,2,5
60,82.78,83.42,"M",2003,3,5
62,85.75,86.37,"M",2005,4,5
37,91.18,91.88,"M",2001,0,4
38,79.35,80.92,"M",2002,1,4
39,79.18,79.98,"M",2003,2,4
40,81.27,83.35,"M",2004,3,4
39,NA,84.23,"M",1999,0,10
40,83.22,83.62,"M",2000,1,10
41,85.72,85.72,"M",2001,2,10
42,79.7,79.87,"M",2002,3,10
43,79.78,80.17,"M",2003,4,10
44,83.28,83.58,"M",2004,5,10
45,81.68,82.87,"M",2005,6,10
46,81.27,81.78,"M",2006,7,10
47,NA,81.33,"M",2007,8,10
48,NA,84.6,"M",2008,9,10
50,NA,70.62,"M",1999,0,5
51,77.03,78.2,"M",2000,1,5
52,70.82,71.52,"M",2001,2,5
53,69.67,69.98,"M",2002,3,5
54,105.2,108.1,"M",2003,4,5
41,92.63,94.22,"M",2001,0,3
44,88.27,93.42,"M",2004,1,3
47,NA,107.6,"M",2007,2,3
32,70.03,70.48,"M",2000,0,8
33,72.82,74.13,"M",2001,1,8
34,80.9,82.45,"M",2002,2,8
36,75.37,76.27,"M",2004,3,8
37,71.22,71.57,"M",2005,4,8
38,69.23,69.57,"M",2006,5,8
